Unnamed: 0,POS,PLAYER,YDS/DRV,DRV ACC,GIR,PP GIR,EAGLE,BIRDIE,PARS,BOGEY,DBL+,SCORE
,T40,Kevin Tway,301.7,51.8,58.3,1.738,1,13,46,11,1,-2
,T40,Stephan Jaeger,313.9,46.4,69.4,1.82,0,15,44,13,0,-2
,T40,Justin Suh,300.2,35.7,56.9,1.756,0,14,47,10,1,-2
,T45,Michael Thompson,287.6,60.7,59.7,1.744,0,13,48,10,1,-1
,T45,Tom Kim,296.2,58.9,51.4,1.757,1,11,48,12,0,-1
,T45,Sepp Straka,292.6,48.2,59.7,1.744,0,13,48,10,1,-1
,T45,Adrian Meronk,309.6,50.0,55.6,1.85,0,13,48,10,1,-1
,T45,Tiger Woods,306.2,50.0,58.3,1.762,1,13,44,14,0,-1
,T50,Matthias Schwab,294.3,57.1,61.1,1.932,0,7,58,7,0,E
,T50,Mackenzie Hughes,310.1,53.6,58.3,1.738,0,14,46,10,2,E
,T50,Adam Long,305.0,67.9,52.8,1.684,0,16,40,16,0,E
,T50,Scott Piercy,293.0,50.0,54.2,1.821,0,12,48,12,0,E
,T50,Kevin Streelman,311.2,66.1,54.2,1.769,0,12,48,12,0,E
,T50,Adam Schenk,307.3,46.4,54.2,1.744,0,15,44,11,2,E
,T56,Jhonattan Vegas,315.6,53.6,61.1,1.818,1,13,43,14,1,+1
,T56,Sungjae Im,306.2,57.1,61.1,1.773,0,13,47,10,2,+1
,T58,Christiaan Bezuidenhout,281.5,51.8,50.0,1.694,0,13,45,13,1,+2
,T58,Ben Taylor,299.3,39.3,41.7,1.6,0,15,40,17,0,+2
,T58,Lucas Herbert,291.3,46.4,47.2,1.765,0,13,46,11,2,+2
,61,Corey Conners,290.5,46.4,52.8,1.658,0,15,41,14,2,+3
,T62,David Lipsky,294.9,51.8,52.8,1.737,0,15,40,16,0,+4
,T62,Trey Mullinax,305.0,39.3,54.2,1.769,0,13,43,15,1,+4
,T62,Doug Ghim,284.4,48.2,52.8,1.816,1,8,49,14,0,+4
,65,Adam Scott,303.1,46.4,54.2,1.769,0,14,41,15,2,+5
,66,Adam Hadwin,302.9,58.9,55.6,1.875,0,9,50,12,0,+6
,T67,Emiliano Grillo,290.4,44.6,50.0,1.75,0,13,41,17,0,+8
,T67,J.B. Holmes,286.1,60.7,50.0,1.667,1,11,42,15,3,+8
